Column1,Column2,Column3
L미906012,열)맥스컴퍼니(동탄),KT-VI
L미673359,영)꿀폰마켓,KT-VI
L미176630,수)휴대폰성지최싸폰(양산중부점),KT-VI
L미793450,민)수진인피니티,KT-VI
L미917114,민)에스지프렌즈(장곡),KT-VI
L미621057,우)노란마켓,KT-VI
L미842063,수)착한휴대폰(동대문),KT-VI
L미673187,수)아프리카중고폰(수유),KT-VI
L미959601,영)민텔레콤(제천),KT-VI
L미426643,영)킹텔레콤(예산),KT-VI
L미671859,영)에스와이모바일,KT-VI
L미559290,영)옆커폰 분당오리점,KT-VI
L미132501,웅)그레이슬,KT-VI
L미862801,민)투모로우허브네트웍스,KT-VI
L미657504,영)엉미얀마(부평본점),KT-VI
L미197310,웅)사과모바일(부산),KT-VI
L미949462,우)국대폰(어룡역점),KT-VI
L미878401,민)금천프로모바일,KT-VI
L미722694,구)케이모바일연수점,KT-VI
L미534929,열)휴대폰거래소(향남),KT-VI
L미998768,구)샵모바일 주엽점(고양),KT-VI
L미116494,민)휴대폰캠퍼스 도청점(청주),KT-VI
L미595254,열)장고통신(부산),KT-VI
L미910540,민)폰파는친구들(청주),KT-VI
L미809541,민)휴대폰캠퍼스 용암점(청주),KT-VI
L미602489,수)수정모바일(원주),KT-VI
L미990557,웅)산성텔레콤,KT-VI
L미113335,민)비씨모바일(안산),KT-VI
L미881424,민)휴대폰캠퍼스 청대점(청주),KT-VI
L미363171,민)SC모바일(양천구),KT-VI
L미780663,민)휴대폰캠퍼스 본점(청주),KT-VI
L미689090,구)주식회사우리모바일,KT-VI
L미077904,구)주식회사우리모바일,KT-VI
L미620890,구)주식회사우리모바일,KT-VI
L미096440,열)탑모바일(파주),KT-VI
L미699107,준)승승장구,KT-VI
L미564895,구)트리텔레콤(은평),KT-VI
L미528509,열)바른휴대폰(위례),KT-VI
L미545592,열)(주)레퍼런스,KT-VI
L미382008,민)준텔레컴퍼니(원주),KT-VI
L미703016,수)우리모바일(김포),KT-VI
L미443161,구)케이모바일(원미점),KT-VI
L미417112,열)으뜸도매폰(송파),KT-VI
L미099014,민)보그텔레콤(충주),KT-VI
L미987650,구)주식회사 청춘대길,KT-VI
L미531974,민)다온모바일(원주),KT-VI
L미095297,열)청북폰(평택),KT-VI
L미466950,웅)동부나이스드림,KT-VI
L미127459,수)반히에우모바일,KT-VI
L미469621,영)옆커폰(노원상계점),KT-VI
L미817518,영)옆커폰(삼전역점),KT-VI
L미452450,민)라온통신(평택),KT-VI
L미103396,민)미소정보통신(평택),KT-VI
L미571571,수)티케이씨모바일(동대문),KT-VI
L미785194,영)옆커폰(불광역점),KT-VI
L미212068,웅)영모바일,KT-VI
L미905793,영)옆커폰(일산백석점),KT-VI
L미082489,우)국대폰(어룡역점),KT-VI
L미615563,웅)영인모바일,KT-VI
L미373241,수)월드모바일(대곶),KT-VI
L미191428,준)주식회사태산(소매),KT-VI
L미450746,준)승승장구,KT-VI
L미094964,열)열매통신(대구),KT-VI
L미138803,구)착한휴대폰청주점,KT-VI
L미918666,민)핸드폰바꾸실분(파주),KT-VI
L미580622,수)스마트폰면세점(파인애플점),KT-VI
L미646760,영)제이앤컴퍼니,KT-VI
L미384067,민)폰싸다구 킨텍스(고양시),KT-VI
L미380082,민)페리도트엔휴대폰면세점(안성),KT-VI
L미125192,준)주식회사태산(소매),KT-VI
L미850641,준)주식회사태산(소매),KT-VI
L미764264,준)주식회사태산(소매),KT-VI
L미186453,민)(주)눈비 블루폰(평택),KT-VI
L미513319,민)(주)눈비 옐로폰(안성),KT-VI
L미476913,구)모두의통신(상주),KT-VI
L미388744,영)옆커폰(청주봉명아이파크점),KT-VI
L미465815,웅)제이비통신,KT-VI
L미506064,영)옆커폰(원종직영점),KT-VI
L미142115,영)옆커폰(당산점),KT-VI
L미526070,민)두총각폰(용인),KT-VI
L미212051,영)옆커폰(시흥은계점),KT-VI
L미486868,영)옆커폰(송파가락점),KT-VI
L미189449,영)옆커폰(신당점),KT-VI
L미848001,준)승승장구,KT-VI
L미501490,영)엉미얀마(부평본점),KT-VI
L미135002,영)옆커폰(김포고촌점),KT-VI
L미860614,영)노마진통신(대전),KT-VI
L미183686,구)위한(의정부),KT-VI
L미627803,웅)폰천국(수유),KT-VI
L미373574,수)베스트모바일(의정부),KT-VI
L미077283,구)탑모바일통신(충주),KT-VI
L미533642,구)제이넷(전주),KT-VI
L미634820,수)원텔레콤(송파),KT-VI
L미904832,수)휴대폰싸군(의정부),KT-VI
L미681368,수)국제사(주안),KT-VI
L미834560,열)(주)차이홍글로벌,KT-VI
L미972313,열)(주)차이홍글로벌,KT-VI
L미181891,열)(주)차이홍글로벌,KT-VI
L미112553,열)(주)차이홍글로벌,KT-VI
L미683314,열)(주)차이홍글로벌,KT-VI
L미163699,민)휴대폰캠퍼스 율량점(청주),KT-VI
L미821310,열)플렉스샾(김해),KT-VI
L미929411,준)람경통신,KT-VI
L미994508,민)국대휴대폰성지 영등포점(영등포),KT-VI
L미453831,민)더차칸모바일1호점(시흥),KT-VI
L미868031,열)쌍용폰(천안),KT-VI
L미094599,열)W통신(강동),KT-VI
L미932119,영)온누리통신,KT-VI
L미378150,웅)바이폰(김포),KT-VI
L미848603,우)어라운드비,KT-VI
L미621099,열)금용통신(대전),KT-VI
L미822988,웅)티비모바일(대전),KT-VI
L미648912,수)감동모바일(대전),KT-VI
L미843295,열)판다텔레콤3(천안),KT-VI
L미821685,민)비피엠통신(파주),KT-VI
L미449338,민)비피엠통신(파주),KT-VI
L미900776,민)모바일아울렛(오산),KT-VI
L미846505,구)리더일원(강남),KT-VI
L미412166,민)보라매통신(왕십리),KT-VI
L미127948,민)비씨모바일 정왕점(시흥),KT-VI
L미542293,민)휴대폰365아울렛(용인),KT-VI
L미541542,영)일이팔(대전),KT-VI
L미165378,수)케이브이엔(대전),KT-VI
L미518858,웅)홍스통신 휴대폰할인매장(대전),KT-VI
L미368233,수)해태통신(대전),KT-VI
L미080883,준)주식회사 휴대폰맛집,KT-VI
L미989228,수)제일폰(주안),KT-VI
L미692450,영)옆커폰(별가람점),KT-VI
L미173650,영)옆커폰(금천시흥점),KT-VI
L미093926,민)휴대폰멀티샵(오산),KT-VI
L미473299,준)알뜰휴대폰(금천),KT-VI
L미793413,영)휴대폰성지 권선점,KT-VI
L미588621,구)애니콜프라자(진주),KT-VI
L미578526,민)유앤소프트,KT-VI
L미887794,준)주식회사태산(소매),KT-VI
L미133055,준)주식회사태산(소매),KT-VI
L미822857,민)번개폰(구로),KT-VI
L미553625,구)착한통신(마석),KT-VI
L미426746,열)휴대폰성지(해남),KT-VI
L미901208,영)옆커폰(청주지웰복대점),KT-VI
L미790476,민)브랜드모바일(천안),KT-VI
L미188506,민)월드텔레콤(천안),KT-VI
L미506797,웅)만후엔모바일(수원),KT-VI
L미576326,민)민지(구로),KT-VI
L미941050,민)아빠통신(구로),KT-VI
L미450616,민)대박통신(시흥),KT-VI
L미772645,영)옆커폰(남가좌점),KT-VI
L미476780,영)유셀(길음),KT-VI
L미601135,영)옆커폰(공주점),KT-VI
L미183394,민)씨엔아이통신(부천),KT-VI
L미489384,열)주식회사일함5,KT-VI
L미887362,민)따르릉폰(청주),KT-VI
L미777645,영)옆커폰(목동동점),KT-VI
L미631365,영)옆커폰(청주금천점),KT-VI
L미339511,민)제이텔정보(부천),KT-VI
L미636482,열)향남휴대폰서비스센터,KT-VI
L미084247,준)람경통신,KT-VI
L미107700,수)더블에이치통신(병점),KT-VI
L미267148,영)옆커폰(청주오창점),KT-VI
L미774024,영)옆커폰(천안용화점),KT-VI
L미214166,준)제이제이,KT-VI
L미126748,수)스마트폰면세점 인천(송림점),KT-VI
L미756554,열)노란마켓(전포점),KT-VI
L미420829,구)(주)세이치즈 창동점,KT-VI
L미837732,민)365도매폰(수원),KT-VI
L미891540,민)단단드림컴퍼니(고양),KT-VI
L미467442,열)에스지피플2(중랑),KT-VI
L미537088,영)옆커폰(별내점),KT-VI
L미662636,영)흥화통신2(안산),KT-VI
L미118683,민)우리동네국민폰 탑동점(수원),KT-VI
L미174537,구)제이디모바일(화곡본동시장점),KT-VI
L미400183,구)애플모바일(부산),KT-VI
L미919247,영)이지마트(곤지암),KT-VI
L미412626,구)봄텔레콤(중랑),KT-VI
L미124815,민)성지모바일(구로),KT-VI
L미582809,영)옆커폰(대전둔산점),KT-VI
L미841564,우)쌍둥이텔레콤,KT-VI
L미339297,우)럭키홀,KT-VI
L미802976,수)해운대휴대폰(부산),KT-VI
